text,label
@united Worked like a charm. Bag was waiting on the carousel when we got to baggage claim. #welldone #goodflight #friendlysky,0
@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,2
"@united Surprised to go from 1K last year to nothing this year. What happened to the ""soft landing"" policy of no more than 1 level?",2
@SouthwestAir No like I said I could not reach anyone at your company so I had to rent a car and chalk the whole thing up to a loss,1
"@united Friend stuck in bus on runway at PEK with two small kids no customer service, no explanation, kids crying, awful service.",1
@USAirways they say connections are good still...but another reFlight Booking Problems is the last thing I need today,1
@SouthwestAir will continue to be my airline of choice. @united -most frustrating travel day I've experienced. 5 delays and 4 gate changes?!,1
@SouthwestAir MAC computer left on BWI to LA flight on 14th.  Reward for recovery; info important to owner.#HELP #passengers #honesty,2
@AmericanAir I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.,1
@AmericanAir  that's what I am hoping for,2
@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,1
@united quick (serious) question - any resources/ratings showing the quality of service is better than 8th place? http://t.co/deWIthPeW2,1
@USAirways we bought our tickets months ago. Had seats together for all 6. Haven't changed flight. Now 4 kids seats are scattered on plane.,1
@united Thank y'all for being an amazing airline who knows how to treat their customers. you guys rock!,0
@USAirways I just spent 3.5 hours and got nowhere. Entire experience #epicfail,1
@USAirways your saving grace was our flight attendant Dallas who was amazing. wish he would transfer to Delta where I would see him again,1
"@USAirways you guys are the worst airline I've ever dealt with.  No notifications, no keeping customers updated.  Terrible service",1
@USAirways just realized my @AmericanAir advantage number wasn't used for my flight.  How do I get my ff miles?,2
@USAirways I was re accommodated for my DSM flight tonight after a delay from Myrtle Beach now the flight to DSM is back on for tonight?,1
@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,0
@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,1
@SouthwestAir @Imaginedragons any info on #DestinationDragons ?? me &amp; @sammi_jon3s need to know..,2
@united They finally gave in a let him on. After they threatened to send him back to Vegas on coach. Thnx.,0
@VirginAmerica was wondering if you guys recieved my dm and we're able to potentially respond asap,2
"@AmericanAir Flt Cancelled Flighted, rescheduled to bad time. Tried 800# 3hrs. Website states can't do online=useless website. Help?",1
@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...,1
"“@SouthwestAir: #IfThe80sNeverStopped, we'd still be rocking out to this chart-topping hit"". What?  The 80's are over?",2
@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,1
@USAirways then drop your fee! $150 ($300RT!!!!) makes no sense; most EU airlines charge $0. @AirCanada charges a reasonable $50.,1
"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",1
@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday,0
@united I don't know what DM the confirmation number means.,2
"@JetBlue Well, I try! See you soon!! @JayVig",2
@united now the weight restriction? 'We'll try to get as many of you as we can on this plane',1
@AmericanAir Hey so I'm very disappointed with my time traveling with you! I've had the worst experience and both times the flight delayed!,1
@SouthwestAir huge problem with someone whose ticket was Cancelled Flighted mid trip. Can you DM?,1
"@USAirways: I relied on US Airways, and that was my mistake. Awful customer experience.",1
@AmericanAir I know you can't control weather but you can control how you treat customers..#shafted,1
@usairways Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it.,0
"@USAirways to my legal last name. So it's not technically a name change,
I just used the wrong name",2
"@AmericanAir Nope, I have not been rebooked.",1
@AmericanAir I'm home &amp; only 9hr Late Flight.  No thanks to your service centre - their plan involved 4 flight legs all across NA and 2 full days..,1
@SouthwestAir too Late Flight now,1
@SouthwestAir #DestinationDragons iD is my favorite band and i met my 2bestfriends thanks to them! it would be life changing to see them!,2
"I'd like the 11c I originally tried for @AmericanAir - again, happy to pay the difference",2
@SouthwestAir you're my early frontrunner for best airline! #oscars2016,0
"""LOL you guys are so on it"" - me, had this been 4 months ago...“@JetBlue: Our fleet's on fleek. http://t.co/LYcARlTFHl”",0
@USAirways I've done everything. Still no luck in finding my bag. I don't understand how my bag could have been misplaced. Very upsetting.,1
@SouthwestAir why are yall trying to fly me to Chicago when I don't live there?! Send me home now!!!! Bullshit ass customer service,1
"@united nope. Called, lost the seating preference I paid for, and here I still sit. We'll see what happens w/ my flight Late Flightr.",1
"@USAirways I thought about moving a lot of business over too, but first impressions count.. Glad it was miles and not cash.",1
@SouthwestAir thank you :-),0
@SouthwestAir my flight is Cancelled Flightled due to weather. What next ?,1
"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?",1
"“@JetBlue: Our fleet's on fleek. http://t.co/Lv9HwQDK9A”

Can't fly you anymore, we had a good run ✌️",1
@SouthwestAir baggage woman said it was in Blatimore and would be on a plane this morning. Now they can't find it. WTF!???,1
@united and pick it up and just bring it on the shuttle. When I went to double check on that they said it was still on the concourse,1
@AmericanAir your team rebooked my Cancelled Flightled AA flight on a different airline. New airline has no such Flight Booking Problems. Flight is this evening.,1
@united - sitting in seat 10D on a flight back from Vegas to Chicago.  Someone left a folder that looks important in the seat pocket. (1/2),2
@USAirways going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated,1
@united They held the plane! Made it!!,0
"@AmericanAir Need to change flight, but the CS # is telling me it can't take my call. Can't change online. Please help. Flight is this week.",1
@united When will that happen? It really confuses when the 1st content to come on the 6in screens is about how technology forward United is.,1
"@JetBlue lmfao, i love it",0
@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,1
@united I missed my connection already. Then I missed the next flight they put me on.  Now I'm going to LAX instead of Hawaii.  :(,1
"@SouthwestAir coming up on 10 hrs and all at the gate, not leaving and without my baggage. SWA you are my nightmare!",1
@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,0
@united loses my luggage and @hotelstonight loses my reservation. after a 10 hour travel day. I just want to get to @StartingBloc in the am!,1
"@SouthwestAir #1687 MDW-SAN. Like most flights, if I'm watching free TV it works but won't hardly access any websites - including your own.",1
@united yes I have,1
@SouthwestAir Teyana Taylor Performing #MedusaFridays 2.27 Free Till11 http://t.co/qwFMoQ0dQl http://t.co/kbb0B5FxMK #TheMenOfBusiness,2
@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days,1
@AmericanAir thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting,1
@VirginAmerica are flights leaving Dallas for Seattle on time Feb 24?,2
Flight Booking Problems for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,2
"@united Ok thank you, do you provide complimentary hotel accommodations since I'll have to stay overnight?",1
@united https://t.co/jpd7NsGRT7. Fyi your staff are telling customers to try other carriers,1
@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?,0
@USAirways who do I contact about my awful experience I had 2/15/15 with @USAirways Flight 713 BUF-CLT?,1
@jetblue terrible landing on 915,1
@united  once again your customer service at the providence airport was horrible. Do you actually care about customers or just making money?,1
@JetBlue Gerne :),2
@united I have a question,2
@USAirways what's happening with 1217 Phl to LAX? Now 3 hr delay. Poor communication!,1
"@USAirways I forgot my password and I don't know if my username is correct, and i want to use my miles, what i have to do??",2
@SouthwestAir yes please,2
@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R,1
@USAirways thanks,0
@united is #ELP Friendly. #flyerfriendly #united #emb145 #elpaso http://t.co/9mEOzBO4xl,0
@SouthwestAir and now our arrival is delayed nearly 5hours. Yeah an entire day in an airport is not my idea of a stress less vacation #fail,1
"@USAirways @AskPayPal When will it be marked ""completed"". I'm scared I'm going to lose my reservation or my money is going to be refunded.",1
@SouthwestAir Cancelled Flightled my flight out of BNA today. Been on hold for an hour. 😠 #frustrated!,1
@southwestair so I saw the promo for A-List when I was on a plane this Monday. I fly two more times in the qualification period. 1/2,2
@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,0
@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏,0
@JetBlue so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...,1
@JetBlue lord...,2
@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia,0
"@united flight delayed...again...every time. ""Maintenance issues""",1
@united one hour after departure time and still no update!,1
@USAirways @PHLAirport always nice when a customer service manager threatens customers standing in his understaffed lines for the last hour,1
@AmericanAir I tried that &amp; they have been disrespectful not professional &amp; my 2nd flight been Cancelled Flighted I have to get home for a surgeryHELP,1
@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,1
"@JetBlue - Fix your @#$&amp; jet bridges.  40 minute delay, 2nd gate...still waiting!  #jetblues http://t.co/ncB2oNcS9i",1
@USAirways I totally understand the weather. Just frustrated. Thanks!,0
"@united Yeah, bag is on the way. As per usual.  I'm actually getting used to getting it delivered to me, its kind of nice in a sense.",1
@USAirways I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?,2
@VirginAmerica is my new go to airline,2
"@SouthwestAir has grounded 2 flights b/c of equipment problems &amp; been rude to my wife, traveling alone w/our 2 young kids.  never again.",1
@united - thanks for the rude customer service and 3 hour delay. It really helped me timing wise for my afternoon meetings. Hello @Delta !,1
@AmericanAir you delayed me for 15 hours in Chicago and still managed to lose my bag! Really not happy,1
"@USAirways see? No response? Obviously you think this ""service"" is acceptable. #customerservicefail",1
"@SouthwestAir I am in, let's do this!",2
@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,1
@SouthwestAir how about #destinationdragon tix for tonite for the inconvenience since I am not there to play scavenger hunt?,1
"@CatfoodBeerGlue you'll enjoy this. 

“@JetBlue: Our fleet's on fleek. http://t.co/2thC9RKURT”",2
@SouthwestAir Flight 2646.  Four hours in the plane on the ground at BWI.,1
"@united sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United, you fucking retards",1
@SouthwestAir @love_dragonss oh my god LAUREN OH MY GOD OH MY GOD,0
@united what time does check in open for flight no UA80 from Manchester to Newark today ?,2
"@USAirways Also, we are in family crisis &amp; you charge full price for all these flights, PLUS $200 2 change flights, even for emergencies.",1
@united Yes but unbelievable.  Should have a free fare lock,1
@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,1
@AmericanAir You have a lot on your pLate Flight dealing with Cancelled Flightlations and weather tonite. Those are more important. I know you will respond.,0
"@USAirways Congrats, you've just lost a customer for good. When I made a United weather change, free/5 min. You guys 2 hrs on hold &amp; $25.",1
@SouthwestAir Flight 3111 (N614SW) departs @MCO enroute to Indianapolis International Airport http://t.co/qefKFWZo7d,2
@AmericanAir Is large Wichita Falls Airport not receiving any arrivals? I have called and no one answers. I been waiting for 1 day,1
@AmericanAir Flight 35. I'm on my way.,2
"@USAirways Thank you, busy times.",0
@united I just booked a flight for (2). When I view my reservation it has MI connected to First name. Is this a problem? can it be changed?,2
@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,2
@SouthwestAir :( Thanks for the opportunity...,0
@SouthwestAir finally!,0
@AmericanAir Any reason why my 1463 flight to Chicago is boarding and I still don't have a seat assignment? Seriously?,1
@USAirways @PhilaCarService looks like a long trip from cancun to philly? 9 hours Late Flight? Seriously?,1
@SouthwestAir no had to rebook my flight myself and am about to board in bham.,1
@united thanks for the info I already knew...,2
@SouthwestAir @love_dragonss LAUREN OMG IM DEAD IM SO SO HAPPY FOR YOU YES YES,0
"@USAirways We've been sitting on this plane for almost an hour, waiting for it to be fueled. Shouldn't that have been done b4 we got on????",1
"@AmericanAir while listening to a delay message on my phone, another delay message was coming in. Get your shit together!",1
@united that's right- with an overnight Miami.,2
@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5,2
@SouthwestAir microsecond too Late Flight so very very sad 😂😂😂😂😂😭😭😭😭😢😢😢😢,2
"@USAirways worse experience. Clt to DC. Oversold by 20, lost CARRY ON luggage.Cancelled Flightled connecting flight to NYC. #flydelta",1
@JetBlue y'all got prices for the low??,2
"@AmericanAir My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",1
@united most terrible flight experience happening to everyone right now on Flight:UA1750 6 delays 4 hrs total missed all my flights now thnx,1
"@AmericanAir @united and a complete lack of faith in your companies. It's really a shame that you think telling me ""it's been a challenging""",1
@USAirways thanks.,0
@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:),0
@united On the plane but thanks! Maybe don't let so many people check in by themselves - teeming with morons.,0
"@united thanks, keep up the good work",0
"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",0
@USAirways On hold for going on 40 minutes after spending 10 hours delayed in Denver cause of a broken plane. Thanks guys.,1
@AmericanAir so great AA1103 sitting for an hour first technical problems now what?,1
@united you Cancelled Flighted our flights for no reason &amp; now we have been on the phone for AN HOUR on our vacation. Why?,1
@united how does it get Cancelled Flightled 10 hours before take off?,1
@USAirways #428 delayed due to #frozentoilet #medicalissue #mechanicalissue #dispatchissue We've heard it all! #LetsGo,1
"@USAirways @AmericanAir I'm stuck in the airport in fresno trying to beat the storm to pittsburgh, and you guys have offered nothing. HORRID",1
@DeltaAssist now at 57 minutes waiting on Silver Elite line for someone to pick up! Help!,1
@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,1
@united Doesn't have to be same flight 2 and 2 will work also,2
@JetBlue That's not what I heard. Weather was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.,1
@SouthwestAir: why no charging station in SAN?,1
@USAirways denied me standby bc of checked bag in cvg 5163 to Phl @ 6..so I had to take delayed 3751 4 hrs Late Flightr...except u lost bag in cvg,1
@USAirways @AmericanAir how is it possible that someone is drunk they bring a wheelchair for them but you keep serving them,1
@AmericanAir  help. Flight to Dallas was Cancelled Flightled this morning from cle. on hold for  3 hours. Need to be booked on next flight out.,1
@JetBlue thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.,1
"@united question:are there onboad 110 volt outlets in all planes? If so, where?",2
@SouthwestAir : Hello..are flights taking off from @DallasLoveField airport this noon. Am supposed to travel on flight 376 to San antonio,2
"@united because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!",1
"@USAirways @keithlaw  I flew US Air for the first time yesterday, got propositioned by the flight attendant....true story!  #Creditcardsales",1
"@JetBlue there is no supervisor available, so they couldn't do anything.",1
"@united take a lesson from @VirginAmerica , they know how to treat customers!",2
@SouthwestAir- is new #MKT strategy to be average like all the rest? #whathappend? RR Points Devalued- AGAIN -http://t.co/mDbDYomrs7,1
@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.,1
@VirginAmerica it was a disappointing experience which will be shared with every business traveler I meet. #neverflyvirgin,1
@USAirways But good luck getting there! Not cool.,2
@AmericanAir Still waiting on bags from flight 1613/2440 yesterday  First Class passenger not happy with your service.,1
@AmericanAir flight attendants on AA2402 were spectacular.Fed the ENTIRE cabin then food from coach. Why do you keep serving this vile food,1
"@AmericanAir I can't!!!  No one can't get to ""hold"".  You can't get past the automated reply.  It hangs up on you.  #FRUSTRATED",1
"@USAirways @AmericanAir me after arriving at 8:41am for a flight scheduled to depart at 8:57am. doors closed, no agents",1
@USAirways what is the holdup? Should I be looking for another flight?,1
@AmericanAir Great seats on this aircraft!,0
@united how come a $27 shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? #whyjeff?,1
@USAirways will you fly me to somewhere warm? I'm tired of this snow! :(,1
"@AmericanAir @ezemanalyst why don't you tweet canned, impersonal responses as though this is the only impatient customer you've got",1
Yes but I will nvr fly w/ @USAirways I missed my con flight bc of a coffeemaker on FT1892 Couldn't see my father be4 they put him in a coma,1
@AmericanAir it was 639,2
@JetBlue so I don't know confirmation number or the names of the flight attendants and supervisor,2
@united Bummer. Might have to go with @AmericanAir card instead. TY for response though.,1
@USAirways thank you!,0
@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,2
@united Dmed you. Thank you,1
@AmericanAir thanks,0
@JetBlue I may need to. I had a 40 minute layover and now have a 15 min delay on my first flight.,1
"@JetBlue @martysg you *know* how I love you, JB, but honestly, when you have complex feedback, those pull-down sub-option forms=maddening.",1
@SouthwestAir I gave you one more try. Figured you could get a 1 hr flight right. Nope. Delayed an hr. Seems to be every time.,1
@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated,1
"@united, no. Re-booked with American and United said they'd transfer our bags to them.",1
@united Thanks for the update.,0
@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,2
@USAirways #2066. Was on plane from PBI to CLT and knew about the frozen water. Also saw a plane to NYC take off at the gate next door!,1
@JetBlue suck and their customer services are the worst  whats the point of having a loyalty scheme that they don't honor #badairline,1
@JetBlue Airways Sees Significant Decline in Short Interest (JBLU) - WKRB News http://t.co/lZFGUTxIYN,2
@united thank you for the quick response but I cannot dm you until you follow me as well,2
@united that's the reply? Lol hoping that at least the new plane was maintained before the flight. 😒,1
@SouthwestAir Thanks to your team for dealing with Flight 1700 to Houston.,0
"@AmericanAir Hi guys, can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich-New York? Thanks, John.",2
@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924,1
@USAirways is charging me $200 to NOT take my flight. Lol. That is the last time I fly with them.,1
@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice,0
@AmericanAir this is ridiculous! You all really have terrible customer service and a lack of urgency. Im convinced.,1
@USAirways I spent an hour on the phone with them and got no where at all,1
@SouthwestAir my birthday is February 24th which is the date of the imagine dragons in flight concert btw,2
@USAirways Hi guys! Are flights 5594 and 3937 still on time? The site and app are both down and I can't check. Thanks!,2
@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,0
@united I had planned to book additional flights tonight but after 1 1/2 hrs working on one trip I'm worn out! #EnoughIsEnough,1
"@JetBlue 2 words: ""staff training."" What a joke-",1
"@USAirways hi!  Could you protect me on US 445 just in case? Still on ground with no checked luggage, but still a chance I can make original",2
@SouthwestAir All good... beers and #oscars2015 ar #DIA,0
@united thank you for flying me out of the mess at IAD and out to San Diego. http://t.co/tlPBaupIk5,0
@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew,1
@USAirways I keep calling your help line (800) 428-4322 and it keeps saying they are too busy to help &amp; to call back Late Flightr. FOR A WEEK NOW!,1
"@united Thank you but the person in Houston could only get me a flight routing through Newark, NJ and I'm going to SFO",0
@AmericanAir I'm on 1024 into Dallas. Do I have any chance of catching 2238 to Boston? Do I need to run from Gate D6 to A15?.,2
@SouthwestAir I tried again with your in-flight wifi #fail,1
@VirginAmerica Only way to fly! #Elevate #Gold,0
@AmericanAir work on the comm skills w hate agents at PHX. Said I was confirmed on flight out of DFW &amp; got here and that was only standby.,1
@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,0
@USAirways @USAirways I used my AAdvantage Number connected to the USAirways when I booked tickets for friends. Will it benefit my account?,2
"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United Flight Booking Problems#. Can you get get the Thai# for me?",2
"@USAirways #success made flight , please thank the crew of 556 great time recovery",0
@SouthwestAir have a prompt for consumers for prompt for customer service instead of having customers on hold for 1.5 hrs,1
@AmericanAir I fly weekly with you and haven't seen one,1
@united I locked myself out of my account and needed access to book a flight.,1
@AmericanAir Phone just disconnects if you stay on the line. Need to checkout of hotel in 2 hrs &amp; have no place to go. Can't keep calling.,1
@AmericanAir Thank you.....you do the same!!,0
@USAirways The captain turned off the seat belt sign so people can get up and walk around.  That's not good.,1
@SouthwestAir horrible flight!,1
"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.",1
@JetBlue how much for a trip to a warm island @SamChampion http://t.co/N3SUIip0VW,2
@united does this process ever end? Still waiting for the reply since 2 months #pathetic #customerservice,1
@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - SYS-CON Media (PR) http://t.co/ZoFWLdQXbe,2
"@USAirways, another hour gone &amp; they sit with more snow on them! Seriously?! http://t.co/Fupf0UAyir",1
@AmericanAir Need to hold or get a call back. Just get hung up on by your phone system for 6+ hours now.,1
"@AmericanAir I'd just like to know where my bag is, when I'll get it and why I don't have it already. No accountability from Cust Service.",1
".@SouthwestAir glad you appreciate it, it’ll be the last dollar you ever get from me thanks to your wretched customer service",1
@united thanks for having changed me. Managed to arrive with only 8 hours of delay and exhausted,1
@USAirways so I guess you are ok with people being sexually assaulted on your flights nice customer service,1
"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒",1
@SouthwestAir thanks for the response - flight time has passed - rebooked now,1
@USAirways @AmericanAir explain how come I can get a free upgrade on US as an exe plat but not exit row seating w/out paying. confused,2
@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,0
@JetBlue A flight delay due to pilots oversleeping is apparently an uncontrollable irregularity that is not eligible for delay compensation.,1
"@SouthwestAir Flight 2078 to Balt hit turbulence, babies cried, kids vomited. Chaos. Flight attendant Caroline was a superhero.",1
@AmericanAir wasn't just a delay. Your counter wouldn't take a valid CAC card as a valid ID which is needed for a TSA precheck on pass,1
@JetBlue #ClosePWCS please just tweet this🙏🙏❤️ I fly jetblue every time btw😏,0
@AmericanAir I've been doing this all night. Can someone please help? I need my flt fixed. Please???,1
"@united - tick, tock, tick, tock, it is rapidly approaching the next dream departure of 1:45pm. When is the next fantasy departure time??",1
@VirginAmerica happy to spend the day together. Let's do this!,0
@united From the air: Another missed cnxn 2day. ATC went on strike in Belize this AM. Now family &amp; I miss cnxn in EWR. Please see my DMs.,1
"@JetBlue For the record, that was less than a 10-minute turnaround time for the answer from the question.  JetBlue rocks!",0
"@SouthwestAir I keep getting disconnected after choosing the option ""unused travel funds"" on your automated customer service line! SOS",1
"@united just sent you a message on Facebook, how do I follow up a complaint re. Missing clothing out of checked baggage?",1
@USAirways 1826 trying to make a connection to Punta Cana leave PHL at 9:50,2
"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",1
@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/o5sifHp4RT,2
@USAirways @AmericanAir USAIR #703 has returned to PHL due to issues with the fire detectors. What happens next?,1
@JetBlue he loved the #natural #beefjerky snacks😉,0
@SouthwestAir Cancelled Flightled all flights Fort Lauderdale to Philly. USAir flights got to Philly with no problem. WTF is wrong with SW @USAirways,1
@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍,0
@SouthwestAir I already follow you and can't DM because u need to follow me back,1
@USAirways I have been doing that all day. Can't find my bag anywhere bc they're saying it was never scanned &amp; technically never left LAX.,1
@USAirways should give me free baggage for this mess,1
@USAirways @AmericanAir  ..off to vegas http://t.co/AygAOeB6Uu,2
"@united 6344,6373, Sfo-Dfw also 1576 SFO-ORD",2
@AmericanAir Fuck you.,1
@united plz don't advertise wifi if it's not gonna work thanks #worstflightever,1
"@united thanks for a terrible experience at EWR. Customers should be treated as a priority, not as an inconvenience #tryagain",1
"@united your website won't allow me to post the required document, i keep getting **were having technical difficulties**",1
"@USAirways my buddies are currently delayed 3.5 hours and counting in DCA on their ways to CAE for a golf week, any compensation? #FlyDelta",1
@AmericanAir I am still waiting for that call back. Stranded and no one to talk to,1
@united U blow,2
"@USAirways job well done from your Philly employee running check,in today. (Tabitha?) helped us in an emergency &amp; vacation saved!!!",0
@USAirways  sitting on Tarmac in #PIT for 30 min. No announcement. Just sitting.,1
"@SouthwestAir Yes - with extra $77. I wonder what are you going yo loose, if there is room.",1
.@AmericanAir @C2Next Would be great to get some help too! I've been trying since last night to get through.,1
@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over,1
"@SouthwestAir - wow! 100 minutes on hold, so far. Now phone is dying...",1
"@AmericanAir TY! But, their site says "" Please note that we do not offer a print subscription service for American Way. ...""",1
@USAirways I do but the real ? Is why your staff can behave offensively. Flight 699. Please look into it. Message me if you want particulars,1
@United is truly the drunk uncle of boarding. Don't believe gate agent that overhead is full; don't reserve aisle http://t.co/cdZhTyd0aK,1
@USAirways really frustrating to be endlessly waiting at PHL for a ground crew to taxi us in at 10pm at night. Why is this taking so long?!,1
@JetBlue this is lovely!,0
@united @dfpietra THAT'S your response?  Shaking my head back and forth with a tsk. You can do better-from customer service to your apology,1
@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,1
"@USAirways BF has been stuck in CLT all day. Is the lounge offering free ""This weather sucks &amp; we all want to cry"" tequila shots?",1
@united false.,1
“@united: @BattierCCIpuppy We hope to see you on board soon and thanks for the tweet. ^EY” 👏👏,0
@SouthwestAir is that the same reliable system couldn't find my info and then said it refund my credit card ?,1
@united not my luggage,1
@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,0
@united landed at 9:40pm and have been standing waiting for bags that were loaded plane side..why isn't the crew here#tiredcustomer,1
".@united Our newest delay, right now http://t.co/96fTLZWtvO",1
@united Then why did your staff refuse to let ME on the earlier flight citing my having checked a bag?!?!,1
"@united reFlight Booking Problems would not have made me reach on time for my meeting. Also didn't wanna take a chance, Booked myself on @etihad instead",1
"@SouthwestAir because according to the flight attendant my husband doesn't talk english, when the fact is that he understand and talks it",1
@USAirways flight was full.  1 open middle seat.  Did not want to sit there.  What is your policy?,2
@united already DM you my concern. Pls check.,2
@SouthwestAir you just Cancelled Flightled my flight home so you better get me a private jet or something. I need to get home now,1
@SouthwestAir A little surprised my Early Bird got me B15 from DEN to KC just now. Worst I've had. What's up?,1
@SouthwestAir Another delay. Wow,1
@JetBlue I agree!!!  If only there was a frequent tweeter discount so I could fly to see more friends! 😀@Tinman2IronMan @meggersrocks,0
@JetBlue excellent. you guys are the best,0
@united Hi there bag ID is UA6016053916 can you update me and explain why is occurred when I arrived 4 hours before flight!,1
@AmericanAir #AmericanAirlines says most bags left in Miami have been returned following mechanical glitch &gt;&gt; http://t.co/Ib8kyjBCJM,1
@AmericanAir The pilot admitted to us that this delay is entirely because of AA incompetence and poor equip checks.,1
@USAirways @AmericanAir Not providing pilots for your flights: is this a new feature of your merger? #efficencies,1
"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot",1
@USAirways @USAirwaysCenter My lost bag lands in Hartford at 639p tonight. Will it be delivered to Danbury CT tonight?,1
@AmericanAir you said this last time. It doesn't take 6 weeks to reply to an email.,1
@JetBlue yes! Terra blue chips were my favorite. :),0
@southwestair. So important to accept others for who they are. #SWADiversity,2
@SouthwestAir I would love to go to the #DestinationDragons @ImagineDragons show tomorrow in Utah at @VelourLive! I've been trying so hard.,2
